"CODIGO_CLIENTE","Clt"
60066930,"Si"
60073007,"Si"
60074753,"No"
60078186,"Si"
60078580,"Si"
60080312,"No"
60081839,"Si"
60082226,"Si"
60086741,"Si"
60089594,"Si"
60092636,"Si"
60092878,"Si"
60093814,"Si"
60095145,"Si"
60096500,"Si"
60098158,"Si"
60099744,"Si"
60102428,"Si"
60104807,"Si"
60111292,"Si"
60114787,"Si"
60115897,"Si"
60117037,"Si"
60117211,"Si"
60117586,"Si"
60118775,"Si"
60118984,"Si"
60119109,"Si"
60121121,"Si"
60121448,"Si"
60121950,"Si"
60123034,"Si"
60123071,"Si"
60123227,"Si"
60123662,"Si"
60126423,"No"
60129306,"Si"
60134677,"Si"
60134969,"Si"
60136828,"Si"
60137648,"Si"
60139728,"No"
60143791,"Si"
60146814,"Si"
60146991,"Si"
60151739,"Si"
60152455,"Si"
60154994,"Si"
60155164,"Si"
60155404,"No"
60156214,"Si"
60157802,"No"
60158394,"Si"
60160849,"Si"
60160912,"Si"
60161506,"Si"
60165850,"No"
60168509,"Si"
60169960,"Si"
60171311,"Si"
60172565,"Si"
60174751,"Si"
60177712,"Si"
60178804,"Si"
60182302,"No"
60183632,"No"
60184226,"Si"
60184449,"Si"
60188749,"Si"
60188825,"Si"
60190951,"Si"
60195030,"Si"
60198364,"Si"
60199271,"Si"
60200405,"Si"
60204780,"Si"
60205423,"Si"
60206866,"Si"
60207255,"Si"
60207451,"No"
60207539,"No"
60211648,"Si"
60212878,"Si"
60214367,"No"
60217864,"Si"
60220645,"Si"
60220848,"Si"
60221414,"Si"
60221859,"Si"
60223818,"Si"
60224480,"Si"
60224548,"Si"
60225313,"Si"
60229035,"Si"
60229292,"Si"
60230638,"Si"
60231090,"No"
60231309,"Si"
60232503,"Si"
60235956,"Si"
60236001,"Si"
60237086,"Si"
60239941,"Si"
60243309,"Si"
60243767,"Si"
60245603,"Si"
60245867,"No"
60250013,"Si"
60253082,"Si"
60253920,"Si"
60255717,"Si"
60256246,"Si"
60256693,"Si"
60259133,"Si"
60261042,"Si"
60262715,"Si"
60266554,"Si"
60267233,"Si"
60268109,"Si"
60269427,"Si"
60269810,"No"
60270499,"Si"
60273271,"Si"
60275565,"Si"
60277376,"Si"
60277912,"Si"
60281202,"Si"
60284790,"Si"
60285869,"No"
60286526,"Si"
60289840,"Si"
60290153,"Si"
60290616,"Si"
60292063,"Si"
60293062,"Si"
60296231,"Si"
60297163,"Si"
60298763,"Si"
60298878,"Si"
60300071,"No"
60303560,"Si"
60304390,"Si"
60304460,"Si"
60305798,"Si"
60305803,"Si"
60306001,"Si"
60308167,"No"
60308990,"Si"
60312976,"Si"
60314249,"Si"
60315073,"Si"
60315989,"Si"
60318099,"Si"
60320425,"Si"
60320938,"Si"
60327587,"Si"
60328172,"Si"
60331929,"Si"
60333447,"Si"
60334689,"Si"
60335364,"No"
60335680,"Si"
60343806,"Si"
60345862,"No"
60345904,"Si"
60349830,"Si"
60352148,"Si"
60352554,"Si"
60352621,"Si"
60352985,"No"
60353355,"Si"
60353558,"Si"
60354411,"Si"
60355928,"Si"
60357290,"Si"
60361308,"Si"
60361802,"Si"
60362234,"No"
60363445,"Si"
60363510,"No"
60363557,"Si"
60364156,"Si"
60368374,"Si"
60370132,"Si"
60370362,"No"
60372432,"No"
60376284,"Si"
60377068,"Si"
60379043,"Si"
60383055,"Si"
60384415,"Si"
60385129,"Si"
60387469,"Si"
60388999,"Si"
60392540,"Si"
60392904,"Si"
60393622,"Si"
60404224,"Si"
60406182,"Si"
60407891,"Si"
60409259,"No"
60409993,"Si"
60410339,"Si"
60410911,"Si"
60414650,"Si"
60415756,"Si"
60417204,"Si"
60419287,"No"
60419821,"Si"
60422097,"Si"
60422147,"No"
60424353,"Si"
60426177,"Si"
60426468,"Si"
60426621,"Si"
60426973,"Si"
60427053,"Si"
60432639,"Si"
60433042,"Si"
60434537,"No"
60436217,"Si"
60436261,"Si"
60439395,"Si"
60440495,"Si"
60440891,"Si"
60448225,"No"
60450616,"Si"
60452404,"Si"
60453253,"No"
60456128,"Si"
60458895,"Si"
60459957,"Si"
60462467,"Si"
60464982,"Si"
60465824,"Si"
60466185,"Si"
60469422,"Si"
60469435,"Si"
60471418,"Si"
60472896,"Si"
60480139,"Si"
60481663,"No"
60482680,"Si"
60485374,"Si"
60486096,"Si"
60486138,"Si"
60488343,"Si"
60490344,"Si"
60490646,"Si"
60492160,"Si"
60494615,"Si"
60496600,"Si"
60497048,"Si"
60498053,"Si"
60501820,"Si"
60502321,"No"
60502861,"Si"
60503447,"Si"
60506700,"Si"
60508993,"Si"
60511508,"Si"
60513933,"Si"
60515388,"Si"
60515610,"Si"
60515759,"Si"
60517427,"Si"
60517961,"Si"
60519066,"Si"
60521829,"No"
60524333,"Si"
60525048,"Si"
60526538,"Si"
60529464,"Si"
60530345,"Si"
60531415,"Si"
60531809,"Si"
60537021,"Si"
60538877,"Si"
60539531,"Si"
60541253,"Si"
60546989,"Si"
60547572,"Si"
60548727,"No"
60549955,"Si"
60553379,"Si"
60554218,"Si"
60556379,"Si"
60556818,"Si"
60559714,"Si"
60562765,"Si"
60565915,"Si"
60566322,"Si"
60569515,"Si"
60572141,"Si"
60572434,"Si"
60574716,"Si"
60574884,"Si"
60575275,"No"
60575371,"Si"
60576391,"No"
60576867,"Si"
60577976,"Si"
60580006,"No"
60580457,"Si"
60580783,"Si"
60580874,"Si"
60580883,"No"
60582945,"No"
60585438,"Si"
60587345,"Si"
60590442,"Si"
60590598,"Si"
60592295,"No"
60592454,"Si"
60593107,"Si"
60594225,"Si"
60595037,"Si"
60596459,"Si"
60597350,"Si"
60598546,"No"
60601506,"Si"
60603639,"Si"
60603677,"Si"
60605005,"Si"
60608789,"Si"
60609370,"Si"
60609497,"Si"
60611473,"Si"
60615896,"Si"
60617534,"Si"
60618470,"No"
60625087,"No"
60625628,"Si"
60627453,"Si"
60627486,"Si"
60627735,"Si"
60628886,"Si"
60634717,"Si"
60636782,"Si"
60640778,"Si"
60642148,"No"
60642184,"Si"
60642198,"Si"
60647551,"Si"
60649872,"Si"
60650227,"Si"
60651403,"Si"
60653546,"Si"
60654459,"Si"
60655729,"Si"
60660186,"Si"
60661704,"Si"
60664181,"Si"
60664310,"Si"
60666770,"Si"
60670056,"Si"
60672905,"Si"
60673037,"Si"
60673238,"Si"
60673241,"Si"
60673540,"Si"
60673584,"Si"
60676479,"No"
60676729,"Si"
60677442,"Si"
60677549,"Si"
60678349,"Si"
60678718,"No"
60680646,"Si"
60685189,"Si"
60686340,"Si"
60687266,"Si"
60691142,"Si"
60694319,"Si"
60694772,"Si"
60696834,"Si"
60697130,"Si"
60697517,"Si"
60697808,"Si"
60698321,"Si"
60698763,"Si"
60702740,"No"
60706430,"Si"
60709165,"Si"
60710508,"Si"
60710809,"No"
60720611,"No"
60720761,"Si"
60721448,"Si"
60725565,"Si"
60727226,"Si"
60730737,"Si"
60731696,"Si"
60731958,"Si"
60734295,"Si"
60735369,"No"
60738146,"Si"
60742605,"Si"
60746788,"Si"
60747114,"No"
60752983,"Si"
60757436,"Si"
60763867,"No"
60768298,"Si"
60768381,"No"
60768542,"Si"
60768719,"Si"
60768849,"Si"
60769925,"Si"
60770138,"Si"
60772157,"Si"
60775873,"Si"
60776457,"Si"
60777739,"Si"
60777871,"Si"
60781539,"Si"
60781571,"Si"
60782446,"Si"
60784453,"Si"
60786092,"Si"
60787265,"Si"
60792899,"Si"
60793229,"Si"
60794137,"Si"
60795259,"Si"
60795571,"Si"
60796092,"Si"
60797445,"Si"
60798724,"No"
60799064,"Si"
60799789,"No"
60800291,"Si"
60800675,"No"
60801845,"Si"
60803249,"Si"
60805553,"Si"
60805830,"Si"
60807980,"Si"
60808884,"Si"
60809019,"Si"
60809551,"Si"
60810413,"Si"
60812557,"Si"
60813524,"Si"
60816681,"Si"
60817754,"Si"
60818375,"Si"
60819457,"Si"
60821973,"Si"
60822015,"No"
60823238,"Si"
60823597,"Si"
60824019,"Si"
60824588,"Si"
60829275,"Si"
60829568,"Si"
60830781,"Si"
60837376,"Si"
60843335,"Si"
60844247,"Si"
60844756,"No"
60846323,"Si"
60846705,"Si"
60847367,"Si"
60852251,"Si"
60856191,"Si"
60858112,"Si"
60859407,"Si"
60862407,"Si"
60862473,"Si"
60865887,"Si"
60866437,"Si"
60867895,"Si"
60867922,"No"
60873586,"Si"
60874945,"No"
60877812,"Si"
60877868,"Si"
60879747,"Si"
60879808,"Si"
60880816,"Si"
60882887,"Si"
60883580,"Si"
60883677,"Si"
60888098,"Si"
60889657,"Si"
60892650,"Si"
60894224,"Si"
60896794,"Si"
60897200,"Si"
60899075,"No"
60903309,"Si"
60904142,"Si"
60907602,"Si"
60908494,"Si"
60911479,"Si"
60912919,"Si"
60913584,"Si"
60914261,"Si"
60915645,"Si"
60915778,"No"
60916756,"Si"
60916992,"Si"
60918710,"Si"
60923092,"Si"
60923543,"Si"
60925230,"Si"
60925462,"Si"
60925677,"Si"
60927438,"Si"
60927998,"No"
60929240,"Si"
60930792,"Si"
60935275,"Si"
60937303,"Si"
60940530,"Si"
60943034,"No"
60944753,"Si"
60944999,"Si"
60950272,"Si"
60951628,"No"
60952248,"Si"
60952267,"No"
60952356,"Si"
60952632,"Si"
60957249,"Si"
60960041,"Si"
60961091,"Si"
60961598,"Si"
60964417,"Si"
60964755,"Si"
60965087,"Si"
60965404,"Si"
60965787,"Si"
60967258,"Si"
60967573,"Si"
60973482,"Si"
60974651,"Si"
60974936,"No"
60975046,"Si"
60976991,"Si"
60979305,"Si"
60984735,"No"
60986305,"Si"
60989151,"Si"
60991298,"No"
60992089,"Si"
60993394,"Si"
60995478,"Si"
60995612,"Si"
60995937,"Si"
60996956,"Si"
60999934,"Si"
61001771,"Si"
61002479,"Si"
61002921,"Si"
61004730,"Si"
61005170,"Si"
61005370,"Si"
61005586,"Si"
61007796,"Si"
61007822,"Si"
61007973,"Si"
61009675,"Si"
61009768,"Si"
61012432,"Si"
61012723,"No"
61014972,"Si"
61015525,"Si"
61016047,"No"
61017012,"Si"
61017394,"Si"
61018371,"Si"
61019884,"Si"
61019933,"Si"
61024705,"Si"
61030349,"No"
61030544,"Si"
61032225,"Si"
61032338,"Si"
61033129,"No"
61037436,"Si"
61037672,"Si"
61037720,"Si"
61037990,"Si"
61039272,"Si"
61043236,"Si"
61052731,"No"
61057767,"Si"
61058980,"Si"
61059890,"Si"
61060001,"Si"
61060663,"Si"
61061502,"No"
61061874,"Si"
61063069,"Si"
61065837,"Si"
61068675,"Si"
61072186,"Si"
61072941,"Si"
61077483,"Si"
61078377,"Si"
61078832,"Si"
61081146,"Si"
61082562,"No"
61084809,"Si"
61086840,"Si"
61091791,"Si"
61094494,"Si"
61097988,"Si"
61100863,"Si"
61101555,"No"
61102840,"Si"
61105112,"Si"
61108453,"Si"
61110921,"Si"
61111441,"Si"
61111857,"Si"
61113049,"Si"
61113461,"Si"
61114455,"Si"
61114478,"Si"
61116949,"Si"
61119319,"Si"
61120512,"Si"
61122972,"Si"
61126387,"Si"
61127819,"Si"
61128841,"Si"
61131162,"Si"
61133718,"Si"
61136054,"Si"
61136139,"Si"
61137077,"No"
61137202,"Si"
61139493,"Si"
61142612,"No"
61145372,"Si"
61146230,"Si"
61150559,"Si"
61151403,"Si"
61152286,"Si"
61152604,"No"
61153115,"No"
61154521,"Si"
61157062,"Si"
61157899,"Si"
61158528,"Si"
61158599,"Si"
61158963,"Si"
61159433,"Si"
61160522,"Si"
61160543,"Si"
61161133,"Si"
61163326,"Si"
61165116,"No"
61168506,"Si"
61171552,"No"
61177854,"Si"
61180071,"Si"
61180755,"Si"
61184547,"Si"
61184828,"Si"
61184834,"Si"
61185965,"Si"
61189946,"Si"
61191994,"Si"
61192077,"Si"
61196089,"No"
61198382,"No"
61204832,"Si"
61205490,"No"
61209208,"No"
61210181,"Si"
61210187,"Si"
61213251,"Si"
61215500,"Si"
61217307,"Si"
61220730,"Si"
61221534,"No"
61222539,"Si"
61224014,"Si"
61226808,"Si"
61230247,"Si"
61233122,"Si"
61233574,"Si"
61234003,"Si"
61235048,"Si"
61236025,"Si"
61236073,"Si"
61236866,"Si"
61242149,"Si"
61242572,"No"
61242938,"Si"
61248679,"Si"
61249008,"Si"
61249104,"Si"
61249530,"Si"
61250690,"Si"
61252405,"No"
61254353,"Si"
61255263,"Si"
61258444,"Si"
61258863,"Si"
61261529,"Si"
61262334,"Si"
61264318,"Si"
61265659,"No"
61270901,"Si"
61271140,"Si"
61271306,"Si"
61272383,"Si"
61273770,"Si"
61274834,"Si"
61276352,"Si"
61276398,"Si"
61276750,"Si"
61278785,"Si"
61283490,"Si"
61288490,"Si"
61289061,"Si"
61289306,"Si"
61293066,"Si"
61298415,"Si"
61300866,"Si"
61302376,"Si"
61303806,"Si"
61304835,"Si"
61306193,"Si"
61306344,"No"
61308209,"Si"
61309039,"Si"
61309330,"Si"
61309433,"Si"
61309554,"Si"
61310512,"Si"
61310607,"Si"
61311610,"Si"
61315727,"Si"
61320001,"Si"
61322412,"Si"
61322946,"Si"
61323127,"Si"
61323272,"Si"
61324475,"No"
61328716,"Si"
61331895,"Si"
61331972,"Si"
61332116,"Si"
61334560,"Si"
61337983,"Si"
61340890,"Si"
61341260,"Si"
61342205,"Si"
61346958,"Si"
61352005,"Si"
61358430,"Si"
61358687,"Si"
61359875,"Si"
61362130,"Si"
61362743,"Si"
61362841,"Si"
61363394,"No"
61364804,"Si"
61364866,"Si"
61365479,"No"
61366821,"Si"
61369542,"Si"
61372034,"Si"
61375064,"Si"
61377270,"Si"
61377915,"Si"
61378377,"Si"
61379098,"Si"
61379589,"Si"
61381467,"Si"
61382463,"Si"
61382608,"Si"
61384064,"Si"
61388398,"Si"
61388898,"Si"
61389395,"Si"
61393419,"Si"
61393834,"No"
61393927,"No"
61395534,"Si"
61399433,"Si"
61401484,"Si"
61401821,"Si"
61401928,"Si"
61402642,"No"
61404412,"Si"
61406404,"Si"
61408112,"No"
61409783,"Si"
61409880,"Si"
61414007,"Si"
61414735,"Si"
61415245,"Si"
61415278,"Si"
61415413,"Si"
61415447,"Si"
61417460,"No"
61420040,"Si"
61423094,"Si"
61425977,"Si"
61427207,"Si"
61427857,"Si"
61428688,"Si"
61430681,"Si"
61432357,"Si"
61433004,"Si"
61433600,"Si"
61437120,"Si"
61439106,"No"
61440283,"Si"
61442781,"Si"
61445887,"Si"
61448808,"No"
61449546,"Si"
61452900,"No"
61452976,"Si"
61458589,"Si"
61459208,"Si"
61468778,"Si"
61476714,"Si"
61476757,"Si"
61482981,"No"
61487461,"Si"
61493980,"No"
61494523,"Si"
61496050,"Si"
61497432,"Si"
61498605,"Si"
61499821,"Si"
61500827,"Si"
61501005,"Si"
61507992,"Si"
61508796,"Si"
61512468,"Si"
61516386,"Si"
61516606,"Si"
61516609,"Si"
61517352,"Si"
61517677,"No"
61519514,"Si"
61521728,"Si"
61522065,"No"
61522466,"Si"
61525461,"Si"
61525557,"Si"
61527211,"Si"
61529471,"Si"
61530882,"Si"
61533079,"Si"
61537077,"Si"
61541471,"Si"
61542026,"Si"
61543571,"Si"
61549422,"Si"
61552086,"Si"
61553246,"Si"
61553397,"Si"
61554924,"Si"
61555240,"Si"
61555409,"No"
61559873,"Si"
61562220,"Si"
61562560,"No"
61566801,"Si"
61567786,"Si"
61569247,"Si"
61570005,"Si"
61570482,"Si"
61571223,"Si"
61572052,"Si"
61572127,"Si"
61573500,"Si"
61574109,"Si"
61574773,"Si"
61575077,"Si"
61576489,"Si"
61576584,"Si"
61585007,"No"
61587046,"No"
61587062,"Si"
61588343,"Si"
61590835,"Si"
61592166,"No"
61592952,"Si"
61594266,"Si"
61594800,"Si"
61595449,"Si"
61598181,"Si"
61599793,"Si"
61600577,"No"
61601381,"Si"
61604051,"No"
61604320,"Si"
61604755,"Si"
61604824,"Si"
61607081,"Si"
61611573,"Si"
61612313,"Si"
61612927,"No"
61614578,"Si"
61616332,"No"
61616514,"Si"
61617268,"Si"
61621615,"Si"
61621969,"Si"
61622725,"Si"
61623089,"Si"
61624518,"Si"
61624622,"Si"
61630989,"Si"
61631100,"Si"
61633248,"Si"
61633419,"Si"
61638159,"Si"
61640347,"No"
61644508,"Si"
61645875,"No"
61646145,"Si"
61649665,"Si"
61650427,"Si"
61651450,"No"
61651808,"No"
61654610,"Si"
61655136,"Si"
61655501,"Si"
61655577,"Si"
61660638,"Si"
61664847,"Si"
61665551,"No"
61665872,"Si"
61666098,"Si"
61666659,"Si"
61667157,"Si"
61670831,"Si"
61672892,"Si"
61673482,"Si"
61673540,"Si"
61676252,"Si"
61678592,"Si"
61682578,"No"
61682626,"Si"
61685641,"Si"
61688027,"Si"
61692055,"Si"
61692492,"Si"
61692507,"Si"
61693550,"Si"
61694833,"No"
61695600,"No"
61698888,"Si"
61700010,"Si"
61701088,"No"
61702720,"No"
61702883,"Si"
61703023,"Si"
61703945,"Si"
61707446,"Si"
61712085,"Si"
61713517,"Si"
61714233,"Si"
61716680,"Si"
61722279,"Si"
61728646,"Si"
61730134,"Si"
61730328,"Si"
61732168,"Si"
61732360,"Si"
61732568,"Si"
61734277,"Si"
61735069,"Si"
61735084,"Si"
61739263,"Si"
61743620,"Si"
61746355,"Si"
61747378,"Si"
61747617,"Si"
61747997,"Si"
61749870,"Si"
61750811,"Si"
61752547,"Si"
61757605,"Si"
61758860,"Si"
61760486,"Si"
61762181,"Si"
61764572,"Si"
61779273,"Si"
61779337,"Si"
61780735,"Si"
61781888,"Si"
61782304,"Si"
61782573,"No"
61784133,"Si"
61785930,"Si"
61787531,"Si"
61789992,"Si"
61790073,"Si"
61792934,"No"
61793364,"Si"
61796164,"Si"
61796938,"Si"
61799434,"No"
61801111,"Si"
61805188,"Si"
61807253,"Si"
61809687,"Si"
61812095,"Si"
61813977,"Si"
61815487,"Si"
61817655,"Si"
61819452,"Si"
61821695,"Si"
61822320,"Si"
61824435,"Si"
61826134,"Si"
61827130,"Si"
61827938,"Si"
61828789,"Si"
61829858,"Si"
61830434,"Si"
61830657,"No"
61831111,"Si"
61835813,"Si"
61835901,"Si"
61835924,"Si"
61838917,"Si"
61839029,"Si"
61842565,"No"
61843832,"Si"
61849503,"Si"
61851080,"Si"
61851751,"Si"
61855646,"Si"
61859316,"Si"
61860070,"Si"
61860411,"No"
61860684,"Si"
61861907,"Si"
61862865,"Si"
61867530,"Si"
61868577,"Si"
61870616,"Si"
61872283,"Si"
61873103,"Si"
61878499,"Si"
61879281,"Si"
61881473,"Si"
61886578,"Si"
61889071,"No"
61890482,"Si"
61890588,"Si"
61890821,"Si"
61892085,"Si"
61894680,"Si"
61896991,"Si"
61902276,"Si"
61905005,"Si"
61906570,"Si"
61907061,"Si"
61907431,"Si"
61909538,"Si"
61910692,"No"
61919271,"Si"
61920081,"Si"
61920566,"Si"
61921938,"Si"
61922552,"Si"
61929228,"Si"
61930159,"Si"
61930879,"No"
61934064,"Si"
61937367,"Si"
61941134,"Si"
61941761,"Si"
61944009,"Si"
61944088,"No"
61944291,"Si"
61945572,"Si"
61947916,"Si"
61948085,"No"
61948910,"Si"
61949895,"Si"
61952783,"Si"
61954638,"Si"
61954997,"Si"
61957087,"No"
61958634,"Si"
61961703,"Si"
61963535,"Si"
61963665,"Si"
61963929,"Si"
61970882,"Si"
61974411,"Si"
61980147,"Si"
61982702,"No"
61982894,"Si"
61983965,"Si"
61988185,"Si"
61990315,"Si"
61991320,"No"
61992280,"Si"
61994628,"Si"
62001536,"Si"
62003989,"No"
62007121,"Si"
62007566,"Si"
62012034,"Si"
62015639,"Si"
62015711,"No"
62017647,"Si"
62018013,"Si"
62025543,"Si"
62026281,"Si"
62027675,"Si"
62029400,"Si"
62030635,"Si"
62031329,"Si"
62032895,"Si"
62035524,"Si"
62037879,"Si"
62038131,"Si"
62038663,"Si"
62043281,"No"
62043931,"No"
62046018,"Si"
62047337,"Si"
62049581,"Si"
62052385,"Si"
62053196,"Si"
62054225,"Si"
62057484,"Si"
62057895,"Si"
62058077,"Si"
62058544,"No"
62058590,"Si"
62058801,"Si"
62058842,"Si"
62058914,"Si"
62059905,"Si"
62060652,"Si"
62061228,"Si"
62062165,"Si"
62064108,"No"
62066503,"Si"
62067823,"Si"
62068345,"Si"
62070946,"Si"
62073456,"No"
62078372,"Si"
62078404,"Si"
62079020,"Si"
62083266,"Si"
62084505,"Si"
62086880,"Si"
62087750,"Si"
62088963,"Si"
62100310,"Si"
62100979,"Si"
62103473,"Si"
62103933,"Si"
62104699,"Si"
62104827,"Si"
62106158,"Si"
62106180,"Si"
62106986,"Si"
62112503,"Si"
62116916,"Si"
62119386,"Si"
62122238,"Si"
62122459,"Si"
62129825,"Si"
62130066,"Si"
62134115,"Si"
62134201,"Si"
62136823,"Si"
62141779,"Si"
62144150,"Si"
62144386,"Si"
62147554,"Si"
62150158,"Si"
62150649,"Si"
62150845,"Si"
62153921,"Si"
62153960,"Si"
62154924,"Si"
62155201,"Si"
62156611,"Si"
62156680,"Si"
62159788,"Si"
62160233,"Si"
62161589,"Si"
62161772,"Si"
62161990,"Si"
62162540,"Si"
62165134,"Si"
62167785,"Si"
62171724,"Si"
62174797,"Si"
62178193,"Si"
62180887,"Si"
62181590,"Si"
62181659,"Si"
62186717,"Si"
62192048,"Si"
62192129,"Si"
62196136,"Si"
62196165,"Si"
62196277,"Si"
62196612,"Si"
62198263,"Si"
62202298,"No"
62208353,"Si"
62209916,"Si"
62210292,"Si"
62210554,"Si"
62211679,"Si"
62212378,"Si"
62216492,"Si"
62217697,"No"
62219039,"Si"
62219434,"Si"
62226364,"Si"
62228376,"No"
62232755,"Si"
62237465,"Si"
62238272,"Si"
62239396,"No"
62241700,"Si"
62241987,"Si"
62243732,"Si"
62244686,"Si"
62245835,"Si"
62246513,"Si"
62246837,"Si"
62248627,"Si"
62248687,"Si"
62251765,"Si"
62253305,"Si"
62254300,"No"
62254752,"Si"
62256615,"Si"
62257506,"Si"
62259764,"Si"
62260843,"Si"
62261047,"Si"
62261794,"Si"
62262442,"No"
62264002,"Si"
62264877,"Si"
62264928,"Si"
62265473,"No"
62265780,"Si"
62265857,"Si"
62266514,"Si"
62266856,"Si"
62268955,"Si"
62269376,"Si"
62269986,"Si"
62275743,"Si"
62277725,"No"
62278049,"Si"
62278891,"Si"
62279240,"Si"
62279825,"Si"
62281226,"Si"
62282625,"Si"
62283514,"Si"
62284362,"Si"
62285324,"Si"
62285500,"Si"
62286405,"Si"
62288346,"Si"
62290424,"Si"
62290629,"Si"
62291983,"Si"
62292680,"Si"
62295972,"Si"
62296820,"Si"
62297217,"Si"
62301028,"Si"
62302581,"Si"
62305065,"Si"
62306635,"Si"
62306894,"Si"
62306986,"Si"
62307288,"Si"
62307653,"Si"
62309248,"Si"
62312354,"Si"
62312793,"Si"
62314178,"No"
62314318,"Si"
62315523,"No"
62316193,"No"
62316379,"Si"
62319188,"Si"
62319863,"Si"
62321876,"Si"
62323239,"Si"
62325489,"Si"
62328663,"Si"
62334158,"Si"
62334828,"Si"
62338055,"Si"
62338823,"Si"
62341311,"Si"
62341962,"Si"
62342903,"No"
62343315,"No"
62344493,"Si"
62344563,"Si"
62348270,"Si"
62350300,"Si"
62350651,"Si"
62350973,"Si"
62351210,"Si"
62353035,"Si"
62353876,"Si"
62354845,"No"
62354915,"Si"
62355374,"Si"
62364329,"Si"
62366209,"Si"
62367364,"Si"
62369248,"Si"
62371671,"Si"
62371739,"Si"
62372963,"Si"
62374172,"Si"
62376460,"Si"
62379655,"Si"
62381104,"Si"
62382610,"Si"
62385439,"Si"
62385794,"No"
62385992,"Si"
62387459,"Si"
62387680,"Si"
62390303,"Si"
62390342,"Si"
62391239,"Si"
62391493,"Si"
62391880,"No"
62396104,"Si"
62396879,"Si"
62397852,"Si"
62398086,"Si"
62399658,"Si"
62404164,"Si"
62406445,"Si"
62406949,"Si"
62406985,"Si"
62407902,"Si"
62409372,"Si"
62409699,"Si"
62409841,"Si"
62413782,"Si"
62414240,"No"
62414441,"Si"
62415437,"Si"
62415997,"Si"
62418270,"Si"
62418824,"No"
62422828,"Si"
62422858,"Si"
62422877,"Si"
62425872,"Si"
62428010,"Si"
62429484,"Si"
62429598,"Si"
62431688,"Si"
62434983,"No"
62437645,"Si"
62437685,"Si"
62441395,"Si"
62441860,"Si"
62446840,"Si"
62446951,"Si"
62447415,"No"
62448473,"Si"
62449659,"Si"
62449693,"Si"
62450616,"Si"
62451608,"Si"
62452295,"Si"
62453100,"Si"
62453183,"Si"
62457416,"Si"
62458138,"Si"
62460588,"Si"
62462689,"Si"
62462789,"Si"
62463627,"Si"
62464592,"Si"
62464895,"Si"
62465968,"Si"
62466007,"Si"
62466012,"Si"
62469851,"Si"
62469856,"Si"
62471140,"Si"
62471683,"Si"
62474131,"Si"
62474422,"Si"
62475651,"No"
62475835,"Si"
62475967,"Si"
62476320,"Si"
62479918,"Si"
62484148,"Si"
62484980,"Si"
62485531,"No"
62490953,"Si"
62492382,"Si"
62492799,"Si"
62497194,"Si"
62497900,"Si"
62500322,"Si"
62501555,"Si"
62503923,"Si"
62507097,"Si"
62508096,"Si"
62512408,"Si"
62513305,"Si"
62514622,"Si"
62516512,"Si"
62517536,"Si"
62518560,"Si"
62519363,"Si"
62523930,"Si"
62535093,"No"
62536463,"Si"
62537564,"Si"
62538030,"Si"
62546634,"Si"
62547568,"Si"
62549299,"Si"
62549546,"Si"
62549578,"Si"
62551133,"Si"
62554196,"Si"
62557473,"Si"
62558404,"Si"
62559780,"Si"
62559809,"Si"
62560803,"Si"
62566944,"Si"
62567430,"Si"
62573435,"Si"
62575322,"Si"
62580983,"Si"
62584061,"Si"
62584716,"Si"
62584929,"No"
62590340,"Si"
62592111,"Si"
62593615,"Si"
62601786,"Si"
62601819,"Si"
62602899,"Si"
62608068,"Si"
62610485,"Si"
62610860,"Si"
62612814,"Si"
62617072,"Si"
62622692,"Si"
62626653,"Si"
62628392,"Si"
62629753,"Si"
62631343,"Si"
62632437,"Si"
62632587,"Si"
62633247,"Si"
62634022,"Si"
62635020,"Si"
62635799,"Si"
62635851,"Si"
62638221,"No"
62638342,"Si"
62638411,"Si"
62638712,"No"
62639302,"Si"
62641055,"Si"
62641705,"Si"
62643444,"Si"
62644295,"No"
62645974,"Si"
62650212,"Si"
62651648,"Si"
62652578,"Si"
62652846,"Si"
62652918,"No"
62653442,"Si"
62653854,"Si"
62659534,"Si"
62663168,"Si"
62663425,"Si"
62664654,"Si"
62665603,"Si"
62666905,"Si"
62667625,"Si"
62668270,"Si"
62668539,"Si"
62677945,"Si"
62679158,"Si"
62687393,"Si"
62687883,"Si"
62690330,"Si"
62691108,"Si"
62691817,"No"
62692986,"Si"
62694302,"Si"
62695917,"Si"
62696389,"No"
62697956,"Si"
62699085,"Si"
62699548,"Si"
62701700,"Si"
62702102,"Si"
62702350,"No"
62702653,"Si"
62711162,"Si"
62713083,"Si"
62713778,"Si"
62717293,"Si"
62718397,"Si"
62718851,"Si"
62727173,"Si"
62730393,"Si"
62732820,"Si"
62732937,"Si"
62736031,"Si"
62738976,"Si"
62740048,"Si"
62743461,"Si"
62750776,"Si"
62753988,"Si"
62755291,"Si"
62757916,"Si"
62759302,"Si"
62760004,"Si"
62760944,"Si"
62763106,"Si"
62765524,"Si"
62767866,"Si"
62770387,"Si"
62770983,"Si"
62773198,"Si"
62773287,"Si"
62774441,"Si"
62777341,"No"
62777512,"Si"
62780648,"Si"
62781156,"Si"
62782415,"Si"
62784301,"Si"
62787744,"Si"
62790231,"Si"
62791226,"Si"
62791426,"Si"
62796831,"Si"
62796893,"Si"
62797100,"Si"
62799285,"Si"
62806000,"Si"
62806055,"Si"
62808954,"Si"
62810518,"No"
